Plant Name,Date,Sn,Port,Energy (kWh),ID,SN,Microinversor
Wilkne,2022-08-29,,1,0.0,345.0,116191966583.0,Microinversor_5
Wilkne,2022-08-29,,2,0.0,346.0,116191966583.0,Microinversor_5
Wilkne,2022-08-29,,3,2.373,347.0,116191966583.0,Microinversor_5
Wilkne,2022-08-29,,4,2.4,348.0,116191966583.0,Microinversor_5
Wilkne,2021-11-28,,1,2.328,349.0,106272403152.0,Microinversor_2
Wilkne,2021-11-28,,2,2.324,350.0,106272403152.0,Microinversor_2
Wilkne,2021-11-28,,3,2.325,351.0,106272403152.0,Microinversor_2
Wilkne,2021-11-28,,4,2.341,352.0,106272403152.0,Microinversor_2
Wilkne,2021-11-28,,1,2.336,353.0,106272403916.0,Microinversor_3
Wilkne,2021-11-28,,2,2.34,354.0,106272403916.0,Microinversor_3
Wilkne,2021-11-28,,3,2.308,355.0,106272403916.0,Microinversor_3
Wilkne,2021-11-28,,4,2.351,356.0,106272403916.0,Microinversor_3
Wilkne,2021-11-28,,1,0.0,357.0,116191966583.0,Microinversor_5
Wilkne,2021-11-28,,2,0.0,358.0,116191966583.0,Microinversor_5
Wilkne,2021-11-28,,3,2.156,359.0,116191966583.0,Microinversor_5
Wilkne,2021-11-28,,4,2.157,360.0,116191966583.0,Microinversor_5
Wilkne,2022-06-04,,1,1.384,361.0,106272403152.0,Microinversor_2
Wilkne,2022-06-04,,2,1.386,362.0,106272403152.0,Microinversor_2
Wilkne,2022-06-04,,3,1.382,363.0,106272403152.0,Microinversor_2
Wilkne,2022-06-04,,4,1.383,364.0,106272403152.0,Microinversor_2
Wilkne,2022-06-04,,1,1.391,365.0,106272403916.0,Microinversor_3
Wilkne,2022-06-04,,2,1.384,366.0,106272403916.0,Microinversor_3
Wilkne,2022-06-04,,3,1.379,367.0,106272403916.0,Microinversor_3
Wilkne,2022-06-04,,4,1.401,368.0,106272403916.0,Microinversor_3
Wilkne,2022-06-04,,1,0.0,369.0,116191966583.0,Microinversor_5
Wilkne,2022-06-04,,2,0.0,370.0,116191966583.0,Microinversor_5
Wilkne,2022-06-04,,3,1.461,371.0,116191966583.0,Microinversor_5
Wilkne,2022-06-04,,4,1.457,372.0,116191966583.0,Microinversor_5
Wilkne,2022-01-25,,1,2.108,373.0,106272403152.0,Microinversor_2
Wilkne,2022-01-25,,2,2.104,374.0,106272403152.0,Microinversor_2
Wilkne,2022-01-25,,3,2.105,375.0,106272403152.0,Microinversor_2
Wilkne,2022-01-25,,4,2.114,376.0,106272403152.0,Microinversor_2
Wilkne,2022-01-25,,1,2.119,377.0,106272403916.0,Microinversor_3
Wilkne,2022-01-25,,2,2.119,378.0,106272403916.0,Microinversor_3
Wilkne,2022-01-25,,3,2.097,379.0,106272403916.0,Microinversor_3
Wilkne,2022-01-25,,4,2.133,380.0,106272403916.0,Microinversor_3
Wilkne,2022-01-25,,1,0.0,381.0,116191966583.0,Microinversor_5
Wilkne,2022-01-25,,2,0.0,382.0,116191966583.0,Microinversor_5
Wilkne,2022-01-25,,3,1.913,383.0,116191966583.0,Microinversor_5
Wilkne,2022-01-25,,4,1.91,384.0,116191966583.0,Microinversor_5
Wilkne,2022-08-01,,1,2.063,385.0,106272403152.0,Microinversor_2
Wilkne,2022-08-01,,2,2.06,386.0,106272403152.0,Microinversor_2
Wilkne,2022-08-01,,3,2.052,387.0,106272403152.0,Microinversor_2
Wilkne,2022-08-01,,4,2.063,388.0,106272403152.0,Microinversor_2
Wilkne,2022-08-01,,1,2.069,389.0,106272403916.0,Microinversor_3
Wilkne,2022-08-01,,2,2.065,390.0,106272403916.0,Microinversor_3
Wilkne,2022-08-01,,3,2.055,391.0,106272403916.0,Microinversor_3
Wilkne,2022-08-01,,4,2.091,392.0,106272403916.0,Microinversor_3
Wilkne,2022-08-01,,1,0.0,393.0,116191966583.0,Microinversor_5
Wilkne,2022-08-01,,2,0.0,394.0,116191966583.0,Microinversor_5
Wilkne,2022-08-01,,3,2.246,395.0,116191966583.0,Microinversor_5
Wilkne,2022-08-01,,4,2.267,396.0,116191966583.0,Microinversor_5
Wilkne,2022-08-15,,1,2.287,397.0,106272403152.0,Microinversor_2
Wilkne,2022-08-15,,2,2.281,398.0,106272403152.0,Microinversor_2
Wilkne,2022-08-15,,3,2.269,399.0,106272403152.0,Microinversor_2
Wilkne,2022-08-15,,4,2.28,400.0,106272403152.0,Microinversor_2
Wilkne,2022-08-15,,1,2.284,401.0,106272403916.0,Microinversor_3
Wilkne,2022-08-15,,2,2.282,402.0,106272403916.0,Microinversor_3
Wilkne,2022-08-15,,3,2.271,403.0,106272403916.0,Microinversor_3
Wilkne,2022-08-15,,4,2.314,404.0,106272403916.0,Microinversor_3
Wilkne,2022-08-15,,1,0.0,405.0,116191966583.0,Microinversor_5
Wilkne,2022-08-15,,2,0.0,406.0,116191966583.0,Microinversor_5
Wilkne,2022-08-15,,3,2.422,407.0,116191966583.0,Microinversor_5
Wilkne,2022-08-15,,4,2.448,408.0,116191966583.0,Microinversor_5
Wilkne,2023-09-22,,1,2.149,409.0,106272403152.0,Microinversor_2
Wilkne,2023-09-22,,2,2.129,410.0,106272403152.0,Microinversor_2
Wilkne,2023-09-22,,3,2.122,411.0,106272403152.0,Microinversor_2
Wilkne,2023-09-22,,4,2.152,412.0,106272403152.0,Microinversor_2
Wilkne,2023-09-22,,1,2.119,413.0,106272403916.0,Microinversor_3
Wilkne,2023-09-22,,2,2.113,414.0,106272403916.0,Microinversor_3
Wilkne,2023-09-22,,3,2.095,415.0,106272403916.0,Microinversor_3
Wilkne,2023-09-22,,4,2.148,416.0,106272403916.0,Microinversor_3
Wilkne,2023-09-22,,1,0.012,417.0,116191966583.0,Microinversor_5
Wilkne,2023-09-22,,2,2.161,418.0,116191966583.0,Microinversor_5
Wilkne,2023-09-22,,3,2.135,419.0,116191966583.0,Microinversor_5
Wilkne,2023-09-22,,4,2.147,420.0,116191966583.0,Microinversor_5
Wilkne,2022-01-31,,1,2.4,421.0,106272403152.0,Microinversor_2
Wilkne,2022-01-31,,2,2.395,422.0,106272403152.0,Microinversor_2
Wilkne,2022-01-31,,3,2.39,423.0,106272403152.0,Microinversor_2
Wilkne,2022-01-31,,4,2.416,424.0,106272403152.0,Microinversor_2
Wilkne,2022-01-31,,1,2.409,425.0,106272403916.0,Microinversor_3
Wilkne,2022-01-31,,2,2.417,426.0,106272403916.0,Microinversor_3
Wilkne,2022-01-31,,3,2.382,427.0,106272403916.0,Microinversor_3
Wilkne,2022-01-31,,4,2.438,428.0,106272403916.0,Microinversor_3
Wilkne,2022-01-31,,1,0.0,429.0,116191966583.0,Microinversor_5
Wilkne,2022-01-31,,2,0.0,430.0,116191966583.0,Microinversor_5
Wilkne,2022-01-31,,3,2.234,431.0,116191966583.0,Microinversor_5
Wilkne,2022-01-31,,4,2.255,432.0,116191966583.0,Microinversor_5
Wilkne,2023-09-23,,1,1.442,433.0,106272403152.0,Microinversor_2
Wilkne,2023-09-23,,2,1.435,434.0,106272403152.0,Microinversor_2
Wilkne,2023-09-23,,3,1.435,435.0,106272403152.0,Microinversor_2
Wilkne,2023-09-23,,4,1.458,436.0,106272403152.0,Microinversor_2
Wilkne,2023-09-23,,1,1.432,437.0,106272403916.0,Microinversor_3
Wilkne,2023-09-23,,2,1.431,438.0,106272403916.0,Microinversor_3
Wilkne,2023-09-23,,3,1.41,439.0,106272403916.0,Microinversor_3
Wilkne,2023-09-23,,4,1.444,440.0,106272403916.0,Microinversor_3
Wilkne,2023-09-23,,1,0.012,441.0,116191966583.0,Microinversor_5
Wilkne,2023-09-23,,2,1.548,442.0,116191966583.0,Microinversor_5
Wilkne,2023-09-23,,3,1.526,443.0,116191966583.0,Microinversor_5
Wilkne,2023-09-23,,4,1.53,444.0,116191966583.0,Microinversor_5
Wilkne,2022-08-14,,1,2.117,445.0,106272403152.0,Microinversor_2
Wilkne,2022-08-14,,2,2.114,446.0,106272403152.0,Microinversor_2
Wilkne,2022-08-14,,3,2.108,447.0,106272403152.0,Microinversor_2
Wilkne,2022-08-14,,4,2.119,448.0,106272403152.0,Microinversor_2
Wilkne,2022-08-14,,1,2.129,449.0,106272403916.0,Microinversor_3
Wilkne,2022-08-14,,2,2.121,450.0,106272403916.0,Microinversor_3
Wilkne,2022-08-14,,3,2.109,451.0,106272403916.0,Microinversor_3
Wilkne,2022-08-14,,4,2.146,452.0,106272403916.0,Microinversor_3
Wilkne,2022-08-14,,1,0.0,453.0,116191966583.0,Microinversor_5
Wilkne,2022-08-14,,2,0.0,454.0,116191966583.0,Microinversor_5
Wilkne,2022-08-14,,3,2.351,455.0,116191966583.0,Microinversor_5
Wilkne,2022-08-14,,4,2.377,456.0,116191966583.0,Microinversor_5
Wilkne,2022-01-30,,1,2.326,457.0,106272403152.0,Microinversor_2
Wilkne,2022-01-30,,2,2.321,458.0,106272403152.0,Microinversor_2
Wilkne,2022-01-30,,3,2.323,459.0,106272403152.0,Microinversor_2
Wilkne,2022-01-30,,4,2.341,460.0,106272403152.0,Microinversor_2
Wilkne,2022-01-30,,1,2.346,461.0,106272403916.0,Microinversor_3
Wilkne,2022-01-30,,2,2.349,462.0,106272403916.0,Microinversor_3
Wilkne,2022-01-30,,3,2.32,463.0,106272403916.0,Microinversor_3
Wilkne,2022-01-30,,4,2.364,464.0,106272403916.0,Microinversor_3
Wilkne,2022-01-30,,1,0.0,465.0,116191966583.0,Microinversor_5
Wilkne,2022-01-30,,2,0.0,466.0,116191966583.0,Microinversor_5
Wilkne,2022-01-30,,3,2.221,467.0,116191966583.0,Microinversor_5
Wilkne,2022-01-30,,4,2.238,468.0,116191966583.0,Microinversor_5
Wilkne,2022-01-24,,1,2.049,469.0,106272403152.0,Microinversor_2
Wilkne,2022-01-24,,2,2.045,470.0,106272403152.0,Microinversor_2
Wilkne,2022-01-24,,3,2.041,471.0,106272403152.0,Microinversor_2
Wilkne,2022-01-24,,4,2.05,472.0,106272403152.0,Microinversor_2
Wilkne,2022-01-24,,1,2.047,473.0,106272403916.0,Microinversor_3
Wilkne,2022-01-24,,2,2.053,474.0,106272403916.0,Microinversor_3
Wilkne,2022-01-24,,3,2.027,475.0,106272403916.0,Microinversor_3
Wilkne,2022-01-24,,4,2.073,476.0,106272403916.0,Microinversor_3
Wilkne,2022-01-24,,1,0.0,477.0,116191966583.0,Microinversor_5
Wilkne,2022-01-24,,2,0.0,478.0,116191966583.0,Microinversor_5
Wilkne,2022-01-24,,3,1.827,479.0,116191966583.0,Microinversor_5
Wilkne,2022-01-24,,4,1.828,480.0,116191966583.0,Microinversor_5
Wilkne,2022-06-05,,1,1.748,481.0,106272403152.0,Microinversor_2
Wilkne,2022-06-05,,2,1.747,482.0,106272403152.0,Microinversor_2
Wilkne,2022-06-05,,3,1.741,483.0,106272403152.0,Microinversor_2
Wilkne,2022-06-05,,4,1.742,484.0,106272403152.0,Microinversor_2
Wilkne,2022-06-05,,1,1.758,485.0,106272403916.0,Microinversor_3
Wilkne,2022-06-05,,2,1.749,486.0,106272403916.0,Microinversor_3
Wilkne,2022-06-05,,3,1.744,487.0,106272403916.0,Microinversor_3
Wilkne,2022-06-05,,4,1.77,488.0,106272403916.0,Microinversor_3
Wilkne,2022-06-05,,1,0.0,489.0,116191966583.0,Microinversor_5
Wilkne,2022-06-05,,2,0.0,490.0,116191966583.0,Microinversor_5
Wilkne,2022-06-05,,3,1.95,491.0,116191966583.0,Microinversor_5
Wilkne,2022-06-05,,4,1.972,492.0,116191966583.0,Microinversor_5
Wilkne,2021-11-29,,1,2.156,493.0,106272403152.0,Microinversor_2
Wilkne,2021-11-29,,2,2.152,494.0,106272403152.0,Microinversor_2
Wilkne,2021-11-29,,3,2.155,495.0,106272403152.0,Microinversor_2
Wilkne,2021-11-29,,4,2.169,496.0,106272403152.0,Microinversor_2
Wilkne,2021-11-29,,1,2.164,497.0,106272403916.0,Microinversor_3
Wilkne,2021-11-29,,2,2.165,498.0,106272403916.0,Microinversor_3
Wilkne,2021-11-29,,3,2.137,499.0,106272403916.0,Microinversor_3
Wilkne,2021-11-29,,4,2.177,500.0,106272403916.0,Microinversor_3
Wilkne,2021-11-29,,1,0.0,501.0,116191966583.0,Microinversor_5
Wilkne,2021-11-29,,2,0.0,502.0,116191966583.0,Microinversor_5
Wilkne,2021-11-29,,3,2.034,503.0,116191966583.0,Microinversor_5
Wilkne,2021-11-29,,4,2.032,504.0,116191966583.0,Microinversor_5
Wilkne,2022-08-28,,1,1.58,505.0,106272403152.0,Microinversor_2
Wilkne,2022-08-28,,2,1.563,506.0,106272403152.0,Microinversor_2
Wilkne,2022-08-28,,3,1.56,507.0,106272403152.0,Microinversor_2
Wilkne,2022-08-28,,4,1.577,508.0,106272403152.0,Microinversor_2
Wilkne,2022-08-28,,1,1.58,509.0,106272403916.0,Microinversor_3
Wilkne,2022-08-28,,2,1.585,510.0,106272403916.0,Microinversor_3
Wilkne,2022-08-28,,3,1.557,511.0,106272403916.0,Microinversor_3
Wilkne,2022-08-28,,4,1.615,512.0,106272403916.0,Microinversor_3
Wilkne,2022-08-28,,1,0.0,513.0,116191966583.0,Microinversor_5
Wilkne,2022-08-28,,2,0.0,514.0,116191966583.0,Microinversor_5
Wilkne,2022-08-28,,3,1.702,515.0,116191966583.0,Microinversor_5
Wilkne,2022-08-28,,4,1.732,516.0,116191966583.0,Microinversor_5
Wilkne,2022-01-18,,1,2.127,517.0,106272403152.0,Microinversor_2
Wilkne,2022-01-18,,2,2.125,518.0,106272403152.0,Microinversor_2
Wilkne,2022-01-18,,3,2.119,519.0,106272403152.0,Microinversor_2
Wilkne,2022-01-18,,4,2.139,520.0,106272403152.0,Microinversor_2
Wilkne,2022-01-18,,1,2.136,521.0,106272403916.0,Microinversor_3
Wilkne,2022-01-18,,2,2.145,522.0,106272403916.0,Microinversor_3
Wilkne,2022-01-18,,3,2.113,523.0,106272403916.0,Microinversor_3
Wilkne,2022-01-18,,4,2.163,524.0,106272403916.0,Microinversor_3
Wilkne,2022-01-18,,1,0.0,525.0,116191966583.0,Microinversor_5
Wilkne,2022-01-18,,2,0.0,526.0,116191966583.0,Microinversor_5
Wilkne,2022-01-18,,3,1.956,527.0,116191966583.0,Microinversor_5
Wilkne,2022-01-18,,4,1.979,528.0,116191966583.0,Microinversor_5
Wilkne,2022-06-11,,1,1.667,529.0,106272403152.0,Microinversor_2
Wilkne,2022-06-11,,2,1.67,530.0,106272403152.0,Microinversor_2
Wilkne,2022-06-11,,3,1.666,531.0,106272403152.0,Microinversor_2
Wilkne,2022-06-11,,4,1.672,532.0,106272403152.0,Microinversor_2
Wilkne,2022-06-11,,1,1.684,533.0,106272403916.0,Microinversor_3
Wilkne,2022-06-11,,2,1.681,534.0,106272403916.0,Microinversor_3
Wilkne,2022-06-11,,3,1.668,535.0,106272403916.0,Microinversor_3
Wilkne,2022-06-11,,4,1.691,536.0,106272403916.0,Microinversor_3
Wilkne,2022-06-11,,1,0.0,537.0,116191966583.0,Microinversor_5
Wilkne,2022-06-11,,2,0.0,538.0,116191966583.0,Microinversor_5
Wilkne,2022-06-11,,3,1.864,539.0,116191966583.0,Microinversor_5
Wilkne,2022-06-11,,4,1.874,540.0,116191966583.0,Microinversor_5
Wilkne,2023-07-26,,1,2.062,541.0,106272403152.0,Microinversor_2
Wilkne,2023-07-26,,2,2.063,542.0,106272403152.0,Microinversor_2
Wilkne,2023-07-26,,3,2.05,543.0,106272403152.0,Microinversor_2
Wilkne,2023-07-26,,4,2.07,544.0,106272403152.0,Microinversor_2
Wilkne,2023-07-26,,1,2.065,545.0,106272403916.0,Microinversor_3
Wilkne,2023-07-26,,2,2.059,546.0,106272403916.0,Microinversor_3
Wilkne,2023-07-26,,3,2.046,547.0,106272403916.0,Microinversor_3
Wilkne,2023-07-26,,4,2.089,548.0,106272403916.0,Microinversor_3
Wilkne,2023-07-26,,1,0.012,549.0,116191966583.0,Microinversor_5
Wilkne,2023-07-26,,2,2.314,550.0,116191966583.0,Microinversor_5
Wilkne,2023-07-26,,3,2.298,551.0,116191966583.0,Microinversor_5
Wilkne,2023-07-26,,4,2.327,552.0,116191966583.0,Microinversor_5
Wilkne,2022-11-21,,1,2.759,553.0,106272403152.0,Microinversor_2
Wilkne,2022-11-21,,2,2.746,554.0,106272403152.0,Microinversor_2
Wilkne,2022-11-21,,3,2.756,555.0,106272403152.0,Microinversor_2
Wilkne,2022-11-21,,4,2.782,556.0,106272403152.0,Microinversor_2
Wilkne,2022-11-21,,1,2.77,557.0,106272403916.0,Microinversor_3
Wilkne,2022-11-21,,2,2.768,558.0,106272403916.0,Microinversor_3
Wilkne,2022-11-21,,3,2.728,559.0,106272403916.0,Microinversor_3
Wilkne,2022-11-21,,4,2.803,560.0,106272403916.0,Microinversor_3
Wilkne,2022-11-21,,1,0.0,561.0,116191966583.0,Microinversor_5
Wilkne,2022-11-21,,2,0.0,562.0,116191966583.0,Microinversor_5
Wilkne,2022-11-21,,3,2.488,563.0,116191966583.0,Microinversor_5
Wilkne,2022-11-21,,4,2.518,564.0,116191966583.0,Microinversor_5
Wilkne,2023-10-16,,1,2.208,565.0,106272403152.0,Microinversor_2
Wilkne,2023-10-16,,2,2.175,566.0,106272403152.0,Microinversor_2
Wilkne,2023-10-16,,3,2.169,567.0,106272403152.0,Microinversor_2
Wilkne,2023-10-16,,4,2.2,568.0,106272403152.0,Microinversor_2
Wilkne,2023-10-16,,1,2.172,569.0,106272403916.0,Microinversor_3
Wilkne,2023-10-16,,2,2.17,570.0,106272403916.0,Microinversor_3
Wilkne,2023-10-16,,3,2.147,571.0,106272403916.0,Microinversor_3
Wilkne,2023-10-16,,4,2.208,572.0,106272403916.0,Microinversor_3
Wilkne,2023-10-16,,1,0.012,573.0,116191966583.0,Microinversor_5
Wilkne,2023-10-16,,2,2.164,574.0,116191966583.0,Microinversor_5
Wilkne,2023-10-16,,3,2.143,575.0,116191966583.0,Microinversor_5
Wilkne,2023-10-16,,4,2.165,576.0,116191966583.0,Microinversor_5
Wilkne,2023-10-02,,1,2.271,577.0,106272403152.0,Microinversor_2
Wilkne,2023-10-02,,2,2.25,578.0,106272403152.0,Microinversor_2
Wilkne,2023-10-02,,3,2.249,579.0,106272403152.0,Microinversor_2
Wilkne,2023-10-02,,4,2.284,580.0,106272403152.0,Microinversor_2
Wilkne,2023-10-02,,1,2.248,581.0,106272403916.0,Microinversor_3
Wilkne,2023-10-02,,2,2.249,582.0,106272403916.0,Microinversor_3
Wilkne,2023-10-02,,3,2.217,583.0,106272403916.0,Microinversor_3
Wilkne,2023-10-02,,4,2.277,584.0,106272403916.0,Microinversor_3
Wilkne,2023-10-02,,1,0.013,585.0,116191966583.0,Microinversor_5
Wilkne,2023-10-02,,2,2.275,586.0,116191966583.0,Microinversor_5
Wilkne,2023-10-02,,3,2.234,587.0,116191966583.0,Microinversor_5
Wilkne,2023-10-02,,4,2.258,588.0,116191966583.0,Microinversor_5
Wilkne,2022-11-09,,1,2.182,589.0,106272403152.0,Microinversor_2
Wilkne,2022-11-09,,2,2.184,590.0,106272403152.0,Microinversor_2
Wilkne,2022-11-09,,3,2.186,591.0,106272403152.0,Microinversor_2
Wilkne,2022-11-09,,4,2.197,592.0,106272403152.0,Microinversor_2
Wilkne,2022-11-09,,1,2.191,593.0,106272403916.0,Microinversor_3
Wilkne,2022-11-09,,2,2.2,594.0,106272403916.0,Microinversor_3
Wilkne,2022-11-09,,3,2.161,595.0,106272403916.0,Microinversor_3
Wilkne,2022-11-09,,4,2.216,596.0,106272403916.0,Microinversor_3
Wilkne,2022-11-09,,1,0.0,597.0,116191966583.0,Microinversor_5
Wilkne,2022-11-09,,2,0.0,598.0,116191966583.0,Microinversor_5
Wilkne,2022-11-09,,3,2.007,599.0,116191966583.0,Microinversor_5
Wilkne,2022-11-09,,4,2.017,600.0,116191966583.0,Microinversor_5
Wilkne,2024-04-07,,1,2.336,601.0,106272403152.0,Microinversor_2
Wilkne,2024-04-07,,2,2.328,602.0,106272403152.0,Microinversor_2
Wilkne,2024-04-07,,3,2.325,603.0,106272403152.0,Microinversor_2
Wilkne,2024-04-07,,4,2.343,604.0,106272403152.0,Microinversor_2
Wilkne,2024-04-07,,1,2.357,605.0,106272403916.0,Microinversor_3
Wilkne,2024-04-07,,2,2.342,606.0,106272403916.0,Microinversor_3
Wilkne,2024-04-07,,3,2.324,607.0,106272403916.0,Microinversor_3
Wilkne,2024-04-07,,4,2.378,608.0,106272403916.0,Microinversor_3
Wilkne,2024-04-07,,1,0.013,609.0,106272404964.0,Microinversor_4
Wilkne,2024-04-07,,2,2.484,610.0,106272404964.0,Microinversor_4
Wilkne,2024-04-07,,3,2.457,611.0,106272404964.0,Microinversor_4
Wilkne,2024-04-07,,4,2.521,612.0,106272404964.0,Microinversor_4
Wilkne,2024-04-13,,1,1.845,613.0,106272403152.0,Microinversor_2
Wilkne,2024-04-13,,2,1.848,614.0,106272403152.0,Microinversor_2
Wilkne,2024-04-13,,3,1.844,615.0,106272403152.0,Microinversor_2
Wilkne,2024-04-13,,4,1.861,616.0,106272403152.0,Microinversor_2
Wilkne,2024-04-13,,1,1.865,617.0,106272403916.0,Microinversor_3
Wilkne,2024-04-13,,2,1.857,618.0,106272403916.0,Microinversor_3
Wilkne,2024-04-13,,3,1.839,619.0,106272403916.0,Microinversor_3
Wilkne,2024-04-13,,4,1.878,620.0,106272403916.0,Microinversor_3
Wilkne,2024-04-13,,1,0.012,621.0,106272404964.0,Microinversor_4
Wilkne,2024-04-13,,2,2.001,622.0,106272404964.0,Microinversor_4
Wilkne,2024-04-13,,3,1.964,623.0,106272404964.0,Microinversor_4
Wilkne,2024-04-13,,4,2.009,624.0,106272404964.0,Microinversor_4
Wilkne,2025-02-05,,1,2.045,625.0,106272403152.0,Microinversor_2
Wilkne,2025-02-05,,2,2.047,626.0,106272403152.0,Microinversor_2
Wilkne,2025-02-05,,3,2.032,627.0,106272403152.0,Microinversor_2
Wilkne,2025-02-05,,4,2.065,628.0,106272403152.0,Microinversor_2
Wilkne,2025-02-05,,1,2.055,629.0,106272403916.0,Microinversor_3
Wilkne,2025-02-05,,2,2.053,630.0,106272403916.0,Microinversor_3
Wilkne,2025-02-05,,3,2.029,631.0,106272403916.0,Microinversor_3
Wilkne,2025-02-05,,4,2.077,632.0,106272403916.0,Microinversor_3
Wilkne,2025-02-05,,1,0.012,633.0,106272404964.0,Microinversor_4
Wilkne,2025-02-05,,2,1.885,634.0,106272404964.0,Microinversor_4
Wilkne,2025-02-05,,3,1.831,635.0,106272404964.0,Microinversor_4
Wilkne,2025-02-05,,4,1.866,636.0,106272404964.0,Microinversor_4
Wilkne,2025-02-11,,1,2.555,637.0,106272403152.0,Microinversor_2
Wilkne,2025-02-11,,2,2.542,638.0,106272403152.0,Microinversor_2
Wilkne,2025-02-11,,3,2.533,639.0,106272403152.0,Microinversor_2
Wilkne,2025-02-11,,4,2.55,640.0,106272403152.0,Microinversor_2
Wilkne,2025-02-11,,1,2.558,641.0,106272403916.0,Microinversor_3
Wilkne,2025-02-11,,2,2.54,642.0,106272403916.0,Microinversor_3
Wilkne,2025-02-11,,3,2.525,643.0,106272403916.0,Microinversor_3
Wilkne,2025-02-11,,4,2.592,644.0,106272403916.0,Microinversor_3
Wilkne,2025-02-11,,1,0.012,645.0,106272404964.0,Microinversor_4
Wilkne,2025-02-11,,2,2.392,646.0,106272404964.0,Microinversor_4
Wilkne,2025-02-11,,3,2.355,647.0,106272404964.0,Microinversor_4
Wilkne,2025-02-11,,4,2.407,648.0,106272404964.0,Microinversor_4
Wilkne,2024-03-26,,1,2.286,649.0,106272403152.0,Microinversor_2
Wilkne,2024-03-26,,2,2.279,650.0,106272403152.0,Microinversor_2
Wilkne,2024-03-26,,3,2.276,651.0,106272403152.0,Microinversor_2
Wilkne,2024-03-26,,4,2.302,652.0,106272403152.0,Microinversor_2
Wilkne,2024-03-26,,1,2.299,653.0,106272403916.0,Microinversor_3
Wilkne,2024-03-26,,2,2.29,654.0,106272403916.0,Microinversor_3
Wilkne,2024-03-26,,3,2.262,655.0,106272403916.0,Microinversor_3
Wilkne,2024-03-26,,4,2.32,656.0,106272403916.0,Microinversor_3
Wilkne,2024-03-26,,1,0.014,657.0,106272404964.0,Microinversor_4
Wilkne,2024-03-26,,2,2.327,658.0,106272404964.0,Microinversor_4
Wilkne,2024-03-26,,3,2.293,659.0,106272404964.0,Microinversor_4
Wilkne,2024-03-26,,4,2.35,660.0,106272404964.0,Microinversor_4
Wilkne,2023-12-13,,1,2.607,661.0,106272403152.0,Microinversor_2
Wilkne,2023-12-13,,2,2.627,662.0,106272403152.0,Microinversor_2
Wilkne,2023-12-13,,3,2.632,663.0,106272403152.0,Microinversor_2
Wilkne,2023-12-13,,4,2.673,664.0,106272403152.0,Microinversor_2
Wilkne,2023-12-13,,1,2.665,665.0,106272403916.0,Microinversor_3
Wilkne,2023-12-13,,2,2.658,666.0,106272403916.0,Microinversor_3
Wilkne,2023-12-13,,3,2.618,667.0,106272403916.0,Microinversor_3
Wilkne,2023-12-13,,4,2.68,668.0,106272403916.0,Microinversor_3
Wilkne,2023-12-13,,1,0.014,669.0,116191966583.0,Microinversor_5
Wilkne,2023-12-13,,2,2.425,670.0,116191966583.0,Microinversor_5
Wilkne,2023-12-13,,3,2.378,671.0,116191966583.0,Microinversor_5
Wilkne,2023-12-13,,4,2.411,672.0,116191966583.0,Microinversor_5
Wilkne,2023-12-07,,1,1.963,673.0,106272403152.0,Microinversor_2
Wilkne,2023-12-07,,2,1.97,674.0,106272403152.0,Microinversor_2
Wilkne,2023-12-07,,3,1.961,675.0,106272403152.0,Microinversor_2
Wilkne,2023-12-07,,4,1.986,676.0,106272403152.0,Microinversor_2
Wilkne,2023-12-07,,1,1.976,677.0,106272403916.0,Microinversor_3
Wilkne,2023-12-07,,2,1.974,678.0,106272403916.0,Microinversor_3
Wilkne,2023-12-07,,3,1.948,679.0,106272403916.0,Microinversor_3
Wilkne,2023-12-07,,4,1.992,680.0,106272403916.0,Microinversor_3
Wilkne,2023-12-07,,1,0.012,681.0,116191966583.0,Microinversor_5
Wilkne,2023-12-07,,2,1.764,682.0,116191966583.0,Microinversor_5
Wilkne,2023-12-07,,3,1.731,683.0,116191966583.0,Microinversor_5
Wilkne,2023-12-07,,4,1.743,684.0,116191966583.0,Microinversor_5
Wilkne,2024-06-02,,1,1.639,685.0,106272403152.0,Microinversor_2
Wilkne,2024-06-02,,2,1.646,686.0,106272403152.0,Microinversor_2
Wilkne,2024-06-02,,3,1.639,687.0,106272403152.0,Microinversor_2
Wilkne,2024-06-02,,4,1.652,688.0,106272403152.0,Microinversor_2
Wilkne,2024-06-02,,1,1.653,689.0,106272403916.0,Microinversor_3
Wilkne,2024-06-02,,2,1.645,690.0,106272403916.0,Microinversor_3
Wilkne,2024-06-02,,3,1.636,691.0,106272403916.0,Microinversor_3
Wilkne,2024-06-02,,4,1.662,692.0,106272403916.0,Microinversor_3
Wilkne,2024-06-02,,1,0.012,693.0,106272404964.0,Microinversor_4
Wilkne,2024-06-02,,2,1.846,694.0,106272404964.0,Microinversor_4
Wilkne,2024-06-02,,3,1.841,695.0,106272404964.0,Microinversor_4
Wilkne,2024-06-02,,4,1.871,696.0,106272404964.0,Microinversor_4
